media,n_samples,accuracy,macro_f1
CYA,2691,0.9914529914529915,0.988627992350114
OAT,2638,0.9871114480667172,0.9865530442556171
CREA,2684,0.9869597615499255,0.9873254937845051
YES,2739,0.9853961299744433,0.9825583384691208
PDA,2804,0.9832382310984308,0.9838688598530038
MEAox,2636,0.9787556904400607,0.9710125917835938
