Model,Fold,Epoch,Class,Precision,Recall,F1-Score,Support
resnext101_32x8d,1,0,Acremonium,1.0,1.0,1.0,116.0
resnext101_32x8d,1,0,Acremonium_alternatum,1.0,1.0,1.0,115.0
resnext101_32x8d,1,0,Acremonium_strictum,1.0,1.0,1.0,115.0
resnext101_32x8d,1,0,Alternaria,1.0,0.7304347826086957,0.8442211055276382,115.0
resnext101_32x8d,1,0,Arthrinium_phaeospermum,1.0,1.0,1.0,115.0
resnext101_32x8d,1,0,Ascospirella_lutea,0.9586776859504132,1.0,0.9789029535864979,116.0
resnext101_32x8d,1,0,Aspergillus,1.0,1.0,1.0,115.0
resnext101_32x8d,1,0,Aspergillus_aculeatinus,1.0,1.0,1.0,106.0
resnext101_32x8d,1,0,Aspergillus_arachidicola,1.0,0.9652173913043478,0.9823008849557522,115.0
resnext101_32x8d,1,0,Aspergillus_calidoustus,0.7012987012987013,0.9391304347826087,0.8029739776951673,115.0
resnext101_32x8d,1,0,Aspergillus_creber,1.0,0.9391304347826087,0.968609865470852,115.0
resnext101_32x8d,1,0,Aspergillus_flavus,1.0,0.948051948051948,0.9733333333333334,231.0
resnext101_32x8d,1,0,Aspergillus_lentulus,0.9318181818181818,0.845360824742268,0.8864864864864865,97.0
resnext101_32x8d,1,0,Aspergillus_minisclerotigenes,0.9663865546218487,1.0,0.9829059829059829,115.0
resnext101_32x8d,1,0,Aspergillus_montevidensis,1.0,1.0,1.0,115.0
resnext101_32x8d,1,0,Aspergillus_neoglaber,1.0,0.5478260869565217,0.7078651685393258,115.0
resnext101_32x8d,1,0,Aspergillus_nomiae,0.8055555555555556,1.0,0.8923076923076924,116.0
resnext101_32x8d,1,0,Aspergillus_occultus,1.0,1.0,1.0,115.0
resnext101_32x8d,1,0,Aspergillus_pseudonomiae,0.9495798319327731,1.0,0.9741379310344828,113.0
resnext101_32x8d,1,0,Aspergillus_puniceus,0.9829059829059829,1.0,0.9913793103448276,115.0
resnext101_32x8d,1,0,Aspergillus_thermomutatus,1.0,0.9484536082474226,0.9735449735449735,97.0
resnext101_32x8d,1,0,Aspergillus_ustus,1.0,1.0,1.0,106.0
resnext101_32x8d,1,0,Aspergillus_uvarum,1.0,1.0,1.0,284.0
resnext101_32x8d,1,0,Aspergillus_wentii,0.9724770642201835,1.0,0.986046511627907,106.0
resnext101_32x8d,1,0,Asteromyces_cruciatus,1.0,1.0,1.0,115.0
resnext101_32x8d,1,0,Aureobasidium_melanogenum,0.9663865546218487,1.0,0.9829059829059829,115.0
resnext101_32x8d,1,0,Aureobasidium_pullulans,0.9913793103448276,1.0,0.9956709956709957,115.0
resnext101_32x8d,1,0,Byssochlamys_spectabilis,0.8615384615384616,0.9655172413793104,0.9105691056910569,116.0
resnext101_32x8d,1,0,Cladosporium,1.0,1.0,1.0,230.0
resnext101_32x8d,1,0,Cladosporium_delicatulum,1.0,1.0,1.0,115.0
resnext101_32x8d,1,0,Cladosporium_tenuissimum,1.0,1.0,1.0,115.0
resnext101_32x8d,1,0,Cladosporium_varians,0.9830508474576272,1.0,0.9914529914529915,116.0
resnext101_32x8d,1,0,Drechslera,1.0,1.0,1.0,115.0
resnext101_32x8d,1,0,Epicoccum_nigrum,1.0,0.9956521739130435,0.9978213507625272,230.0
resnext101_32x8d,1,0,Fusarium_acuminatum,1.0,0.9826086956521739,0.9912280701754386,115.0
