media,n_samples,accuracy,macro_f1
CREA,2720,0.9845588235294118,0.9748260876768651
MEAox,2686,0.9813849590469099,0.9797534383787623
OAT,2791,0.9813686850591186,0.9791127920315622
YES,2635,0.9810246679316889,0.9806839372251195
PDA,2723,0.9783327212633125,0.9754618668555772
CYA,2638,0.976497346474602,0.9774430914869228
