,precision,recall,f1-score,support
Acremonium,1.0,1.0,1.0,12.0
Acremonium_alternatum,1.0,1.0,1.0,12.0
Acremonium_strictum,1.0,1.0,1.0,12.0
Alternaria,1.0,1.0,1.0,12.0
Arthrinium_phaeospermum,1.0,1.0,1.0,12.0
Ascospirella_lutea,1.0,1.0,1.0,12.0
Aspergillus,1.0,1.0,1.0,12.0
Aspergillus_aculeatinus,1.0,0.9090909090909091,0.9523809523809523,11.0
Aspergillus_arachidicola,1.0,1.0,1.0,12.0
Aspergillus_calidoustus,1.0,1.0,1.0,12.0
Aspergillus_creber,1.0,1.0,1.0,12.0
Aspergillus_flavus,1.0,1.0,1.0,24.0
Aspergillus_lentulus,1.0,1.0,1.0,10.0
Aspergillus_minisclerotigenes,1.0,1.0,1.0,12.0
Aspergillus_montevidensis,1.0,1.0,1.0,12.0
Aspergillus_neoglaber,1.0,1.0,1.0,12.0
Aspergillus_nomiae,1.0,1.0,1.0,12.0
Aspergillus_occultus,1.0,1.0,1.0,12.0
Aspergillus_pseudonomiae,1.0,1.0,1.0,12.0
Aspergillus_puniceus,1.0,1.0,1.0,12.0
Aspergillus_thermomutatus,1.0,1.0,1.0,10.0
Aspergillus_ustus,1.0,1.0,1.0,11.0
Aspergillus_uvarum,1.0,1.0,1.0,30.0
Aspergillus_wentii,1.0,1.0,1.0,11.0
Asteromyces_cruciatus,1.0,1.0,1.0,12.0
Aureobasidium_melanogenum,1.0,1.0,1.0,12.0
Aureobasidium_pullulans,1.0,1.0,1.0,12.0
Byssochlamys_spectabilis,1.0,1.0,1.0,12.0
Cladosporium,1.0,1.0,1.0,24.0
Cladosporium_delicatulum,1.0,1.0,1.0,12.0
Cladosporium_tenuissimum,1.0,1.0,1.0,12.0
Cladosporium_varians,1.0,1.0,1.0,12.0
Drechslera,1.0,1.0,1.0,12.0
Epicoccum_nigrum,1.0,1.0,1.0,24.0
Fusarium_acuminatum,1.0,1.0,1.0,12.0
Fusarium_chlamydosporum,1.0,1.0,1.0,12.0
Fusarium_equiseti,1.0,1.0,1.0,12.0
Fusarium_foetens,1.0,1.0,1.0,12.0
Fusarium_tricinctum,1.0,1.0,1.0,24.0
Hamigera_avellanea,1.0,1.0,1.0,12.0
Hamigera_avellanea var. alba,1.0,1.0,1.0,12.0
Hypocrea_pulvinata,1.0,1.0,1.0,24.0
Hypocrea_sulphurea,1.0,1.0,1.0,12.0
Hypocrea_thelephoricola,1.0,1.0,1.0,12.0
Mariannaea_elegans,1.0,1.0,1.0,12.0
Microdochium_nivale,1.0,1.0,1.0,12.0
Monascus_ruber,1.0,1.0,1.0,12.0
Monilinia_fructigena,1.0,1.0,1.0,12.0
Nigrospora_oryzae,1.0,1.0,1.0,36.0
Paecilomyces_maximus,0.9666666666666667,1.0,0.9830508474576272,29.0
Penicillago_kabunica,1.0,1.0,1.0,12.0
Penicilliopsis_zonata,1.0,1.0,1.0,12.0
Penicillium restrictum,1.0,1.0,1.0,12.0
Penicillium_allii-sativi,1.0,1.0,1.0,12.0
Penicillium_antarcticum,1.0,1.0,1.0,11.0
Penicillium_arizonense,1.0,1.0,1.0,9.0
Penicillium_atramentosum,1.0,1.0,1.0,12.0
Penicillium_brasilianum,1.0,1.0,1.0,12.0
Penicillium_camponotum,1.0,1.0,1.0,11.0
Penicillium_canescens,0.96,1.0,0.9795918367346939,24.0
Penicillium_caseifulvum,1.0,1.0,1.0,7.0
Penicillium_chrysogenum,1.0,1.0,1.0,12.0
Penicillium_citrinum,1.0,1.0,1.0,12.0
Penicillium_coprobium,1.0,1.0,1.0,8.0
Penicillium_croceum,0.9230769230769231,1.0,0.96,12.0
Penicillium_damascenum,1.0,1.0,1.0,12.0
Penicillium_fagi,1.0,1.0,1.0,19.0
Penicillium_flavigenum,1.0,1.0,1.0,12.0
Penicillium_frequentans,1.0,1.0,1.0,7.0
Penicillium_glabrum,1.0,1.0,1.0,20.0
Penicillium_griseopurpureum,1.0,1.0,1.0,7.0
Penicillium_hordei,1.0,1.0,1.0,12.0
Penicillium_janczewskii,0.9583333333333334,0.9583333333333334,0.9583333333333334,24.0
Penicillium_jensenii,1.0,0.8333333333333334,0.9090909090909091,12.0
Penicillium_krskae,1.0,1.0,1.0,12.0
Penicillium_manginii,0.9230769230769231,1.0,0.96,12.0
Penicillium_neojanthinellum,1.0,1.0,1.0,48.0
Penicillium_ochrochloron,1.0,1.0,1.0,24.0
Penicillium_olsonii,1.0,1.0,1.0,12.0
Penicillium_onobense,0.9473684210526315,1.0,0.972972972972973,36.0
Penicillium_piscarium,1.0,1.0,1.0,11.0
Penicillium_restrictum,1.0,0.9166666666666666,0.9565217391304348,24.0
Penicillium_ribium,1.0,1.0,1.0,12.0
Penicillium_rotoruae,1.0,1.0,1.0,36.0
Penicillium_ruben,1.0,1.0,1.0,12.0
Penicillium_rubens,1.0,1.0,1.0,10.0
Penicillium_scabrosum,1.0,1.0,1.0,24.0
Penicillium_soppii,1.0,0.9166666666666666,0.9565217391304348,12.0
Penicillium_steckii,1.0,1.0,1.0,12.0
Penicillium_velutinum,1.0,1.0,1.0,7.0
Penicillium_vulpinum,1.0,1.0,1.0,12.0
Penicillium_waksmanii,1.0,1.0,1.0,12.0
Penicillium_wotroi,1.0,1.0,1.0,24.0
Pesisa_ostracoderma,1.0,1.0,1.0,12.0
Pezicula_carpinea,1.0,1.0,1.0,12.0
Phoma_americana,1.0,1.0,1.0,12.0
Phoma_epicoccina,1.0,1.0,1.0,12.0
Phoma_glomerata,1.0,1.0,1.0,12.0
Phoma_pomorum,1.0,1.0,1.0,24.0
Phoma_sorghina,1.0,1.0,1.0,12.0
Purpureocillium_lilacinum,1.0,1.0,1.0,22.0
Rasamsonia_argillacea,1.0,1.0,1.0,12.0
Rasamsonia_eburnea,1.0,1.0,1.0,12.0
Rasamsonia_piperina,1.0,1.0,1.0,12.0
Rhizomucor_pusillus,1.0,1.0,1.0,24.0
Rhizopus_microsporus,1.0,1.0,1.0,12.0
Rhizopus_stolonifer,1.0,1.0,1.0,12.0
Sordaria_fimicola,1.0,1.0,1.0,12.0
Stemphylium_vesicarium,1.0,1.0,1.0,12.0
Talaromyces_apiculatus,1.0,1.0,1.0,12.0
Talaromyces_funiculosus,1.0,1.0,1.0,12.0
Thermoascus_verrucosus,1.0,1.0,1.0,12.0
Trichoderma,1.0,1.0,1.0,12.0
Trichoderma_atroviride,1.0,1.0,1.0,12.0
Trichoderma_harzianum,1.0,1.0,1.0,12.0
Trichoderma_longibrachiatum,1.0,1.0,1.0,12.0
Ulocladium_chartarum,1.0,1.0,1.0,12.0
accuracy,0.9958555358200119,0.9958555358200119,0.9958555358200119,0.9958555358200119
macro avg,0.9972523270701408,0.996017871017871,0.9964826011130887,1689.0
weighted avg,0.996052363910642,0.9958555358200119,0.9957997452213782,1689.0
