,precision,recall,f1-score,support
Acremonium,1.0,0.9166666666666666,0.9565217391304348,12.0
Acremonium_alternatum,1.0,0.8333333333333334,0.9090909090909091,12.0
Acremonium_strictum,1.0,0.9166666666666666,0.9565217391304348,12.0
Alternaria,0.8571428571428571,0.5,0.631578947368421,12.0
Arthrinium_phaeospermum,0.8571428571428571,1.0,0.9230769230769231,12.0
Ascospirella_lutea,0.8461538461538461,0.9166666666666666,0.88,12.0
Aspergillus,0.9230769230769231,1.0,0.96,12.0
Aspergillus_aculeatinus,0.9166666666666666,1.0,0.9565217391304348,11.0
Aspergillus_arachidicola,0.631578947368421,1.0,0.7741935483870968,12.0
Aspergillus_calidoustus,0.8333333333333334,0.8333333333333334,0.8333333333333334,12.0
Aspergillus_creber,1.0,0.9166666666666666,0.9565217391304348,12.0
Aspergillus_flavus,0.7931034482758621,1.0,0.8846153846153846,23.0
Aspergillus_lentulus,1.0,0.6,0.75,10.0
Aspergillus_minisclerotigenes,1.0,0.25,0.4,12.0
Aspergillus_montevidensis,1.0,1.0,1.0,12.0
Aspergillus_neoglaber,0.9230769230769231,1.0,0.96,12.0
Aspergillus_nomiae,1.0,0.5833333333333334,0.7368421052631579,12.0
Aspergillus_occultus,1.0,1.0,1.0,12.0
Aspergillus_pseudonomiae,0.75,1.0,0.8571428571428571,12.0
Aspergillus_puniceus,0.9090909090909091,0.8333333333333334,0.8695652173913043,12.0
Aspergillus_thermomutatus,1.0,0.9,0.9473684210526315,10.0
Aspergillus_ustus,0.8461538461538461,1.0,0.9166666666666666,11.0
Aspergillus_uvarum,1.0,0.7741935483870968,0.8727272727272727,31.0
Aspergillus_wentii,1.0,1.0,1.0,11.0
Asteromyces_cruciatus,0.8461538461538461,0.9166666666666666,0.88,12.0
Aureobasidium_melanogenum,1.0,0.6666666666666666,0.8,12.0
Aureobasidium_pullulans,1.0,0.75,0.8571428571428571,12.0
Byssochlamys_spectabilis,0.8333333333333334,0.4166666666666667,0.5555555555555556,12.0
Cladosporium,0.9130434782608695,0.875,0.8936170212765957,24.0
Cladosporium_delicatulum,1.0,0.8333333333333334,0.9090909090909091,12.0
Cladosporium_tenuissimum,0.6428571428571429,0.75,0.6923076923076923,12.0
Cladosporium_varians,0.7058823529411765,1.0,0.8275862068965517,12.0
Drechslera,1.0,0.75,0.8571428571428571,12.0
Epicoccum_nigrum,0.8846153846153846,0.9583333333333334,0.92,24.0
Fusarium_acuminatum,1.0,0.9166666666666666,0.9565217391304348,12.0
Fusarium_chlamydosporum,0.8571428571428571,1.0,0.9230769230769231,12.0
Fusarium_equiseti,1.0,0.9166666666666666,0.9565217391304348,12.0
Fusarium_foetens,0.875,0.5833333333333334,0.7,12.0
Fusarium_tricinctum,0.8518518518518519,0.9583333333333334,0.9019607843137255,24.0
Hamigera_avellanea,0.7058823529411765,1.0,0.8275862068965517,12.0
Hamigera_avellanea var. alba,0.9166666666666666,0.9166666666666666,0.9166666666666666,12.0
Hypocrea_pulvinata,1.0,0.9565217391304348,0.9777777777777777,23.0
Hypocrea_sulphurea,0.9230769230769231,1.0,0.96,12.0
Hypocrea_thelephoricola,0.9230769230769231,1.0,0.96,12.0
Mariannaea_elegans,1.0,1.0,1.0,12.0
Microdochium_nivale,0.75,1.0,0.8571428571428571,12.0
Monascus_ruber,1.0,0.9166666666666666,0.9565217391304348,12.0
Monilinia_fructigena,0.9166666666666666,0.9166666666666666,0.9166666666666666,12.0
Nigrospora_oryzae,0.7804878048780488,0.8888888888888888,0.8311688311688312,36.0
Paecilomyces_maximus,0.92,0.7666666666666667,0.8363636363636363,30.0
Penicillago_kabunica,1.0,0.75,0.8571428571428571,12.0
Penicilliopsis_zonata,0.8461538461538461,0.9166666666666666,0.88,12.0
Penicillium restrictum,0.8,1.0,0.8888888888888888,12.0
Penicillium_allii-sativi,1.0,1.0,1.0,12.0
Penicillium_antarcticum,0.8461538461538461,1.0,0.9166666666666666,11.0
Penicillium_arizonense,1.0,0.7777777777777778,0.875,9.0
Penicillium_atramentosum,1.0,0.9166666666666666,0.9565217391304348,12.0
Penicillium_brasilianum,0.6923076923076923,0.75,0.72,12.0
Penicillium_camponotum,1.0,1.0,1.0,11.0
Penicillium_canescens,0.9130434782608695,0.875,0.8936170212765957,24.0
Penicillium_caseifulvum,1.0,1.0,1.0,7.0
Penicillium_chrysogenum,0.6666666666666666,1.0,0.8,12.0
Penicillium_citrinum,0.8,0.6666666666666666,0.7272727272727273,12.0
Penicillium_coprobium,1.0,0.42857142857142855,0.6,7.0
Penicillium_croceum,0.6,1.0,0.75,12.0
Penicillium_damascenum,1.0,0.6666666666666666,0.8,12.0
Penicillium_fagi,0.64,0.8421052631578947,0.7272727272727273,19.0
Penicillium_flavigenum,1.0,0.8333333333333334,0.9090909090909091,12.0
Penicillium_frequentans,0.5714285714285714,0.5714285714285714,0.5714285714285714,7.0
Penicillium_glabrum,1.0,0.8,0.8888888888888888,20.0
Penicillium_griseopurpureum,1.0,0.75,0.8571428571428571,8.0
Penicillium_hordei,1.0,0.75,0.8571428571428571,12.0
Penicillium_janczewskii,0.6363636363636364,0.875,0.7368421052631579,24.0
Penicillium_jensenii,0.5714285714285714,1.0,0.7272727272727273,12.0
Penicillium_krskae,1.0,0.9166666666666666,0.9565217391304348,12.0
Penicillium_manginii,1.0,1.0,1.0,12.0
Penicillium_neojanthinellum,0.6911764705882353,0.9791666666666666,0.8103448275862069,48.0
Penicillium_ochrochloron,0.8,1.0,0.8888888888888888,24.0
Penicillium_olsonii,1.0,0.5,0.6666666666666666,12.0
Penicillium_onobense,0.75,0.9166666666666666,0.825,36.0
Penicillium_piscarium,0.6875,1.0,0.8148148148148148,11.0
Penicillium_restrictum,0.9583333333333334,0.9583333333333334,0.9583333333333334,24.0
Penicillium_ribium,0.9166666666666666,0.9166666666666666,0.9166666666666666,12.0
Penicillium_rotoruae,0.9411764705882353,0.8888888888888888,0.9142857142857143,36.0
Penicillium_ruben,1.0,0.6666666666666666,0.8,12.0
Penicillium_rubens,1.0,0.8,0.8888888888888888,10.0
Penicillium_scabrosum,0.9130434782608695,0.875,0.8936170212765957,24.0
Penicillium_soppii,1.0,0.5,0.6666666666666666,12.0
Penicillium_steckii,1.0,1.0,1.0,12.0
Penicillium_velutinum,1.0,0.7142857142857143,0.8333333333333334,7.0
Penicillium_vulpinum,1.0,1.0,1.0,11.0
Penicillium_waksmanii,1.0,0.5833333333333334,0.7368421052631579,12.0
Penicillium_wotroi,1.0,1.0,1.0,24.0
Pesisa_ostracoderma,1.0,1.0,1.0,12.0
Pezicula_carpinea,1.0,0.75,0.8571428571428571,12.0
Phoma_americana,0.8,1.0,0.8888888888888888,12.0
Phoma_epicoccina,0.8571428571428571,1.0,0.9230769230769231,12.0
Phoma_glomerata,1.0,1.0,1.0,12.0
Phoma_pomorum,0.92,0.9583333333333334,0.9387755102040817,24.0
Phoma_sorghina,1.0,0.6666666666666666,0.8,12.0
Purpureocillium_lilacinum,0.8636363636363636,0.8636363636363636,0.8636363636363636,22.0
Rasamsonia_argillacea,0.8571428571428571,1.0,0.9230769230769231,12.0
Rasamsonia_eburnea,1.0,1.0,1.0,12.0
Rasamsonia_piperina,0.9230769230769231,1.0,0.96,12.0
Rhizomucor_pusillus,1.0,0.7916666666666666,0.8837209302325582,24.0
Rhizopus_microsporus,1.0,1.0,1.0,12.0
Rhizopus_stolonifer,0.9,0.75,0.8181818181818182,12.0
Sordaria_fimicola,0.8571428571428571,1.0,0.9230769230769231,12.0
Stemphylium_vesicarium,1.0,1.0,1.0,12.0
Talaromyces_apiculatus,1.0,0.75,0.8571428571428571,12.0
Talaromyces_funiculosus,1.0,1.0,1.0,12.0
Thermoascus_verrucosus,1.0,1.0,1.0,12.0
Trichoderma,1.0,1.0,1.0,12.0
Trichoderma_atroviride,0.8888888888888888,0.6666666666666666,0.7619047619047619,12.0
Trichoderma_harzianum,1.0,0.6666666666666666,0.8,12.0
Trichoderma_longibrachiatum,1.0,1.0,1.0,12.0
Ulocladium_chartarum,1.0,0.9166666666666666,0.9565217391304348,12.0
accuracy,0.8773696682464455,0.8773696682464455,0.8773696682464455,0.8773696682464455
macro avg,0.9097498428818556,0.8683230614030177,0.8740932984264383,1688.0
weighted avg,0.8994203169438004,0.8773696682464455,0.8750647464864029,1688.0
