media,n_samples,accuracy,macro_f1
CYA,261,0.9157088122605364,0.9037222129079129
PDA,303,0.8943894389438944,0.8631099880734384
MEAox,273,0.8827838827838828,0.8548894530545906
OAT,296,0.8277027027027027,0.7999498928744212
CREA,265,0.8264150943396227,0.7878610115374822
YES,291,0.7903780068728522,0.7532175400357219
