media,n_samples,accuracy,macro_f1
OAT,296,0.9966216216216216,0.9891156462585035
PDA,303,0.9933993399339934,0.9954648526077097
CREA,265,0.9924528301886792,0.9965608465608465
CYA,261,0.9923371647509579,0.9920485175202156
MEAox,273,0.989010989010989,0.9894209765769398
YES,291,0.9828178694158075,0.9787957926846815
