media,n_samples,accuracy,macro_f1
PDA,271,1.0,1.0
OAT,291,1.0,1.0
CYA,292,0.9965753424657534,0.9941002949852509
MEAox,285,0.9929824561403509,0.9945245376438037
CREA,284,0.9929577464788732,0.9928732881265789
YES,265,0.9886792452830189,0.9901987979657884
