media,n_samples,accuracy,macro_f1
OAT,296,1.0,1.0
MEAox,273,0.9963369963369964,0.9962361797224183
CYA,261,0.9961685823754789,0.9967654986522911
PDA,303,0.9933993399339934,0.9954648526077097
CREA,265,0.9924528301886792,0.9965608465608465
YES,291,0.9828178694158075,0.9793248932137821
