,precision,recall,f1-score,support
Acremonium,0.7857142857142857,0.9166666666666666,0.8461538461538461,12.0
Acremonium_alternatum,0.8461538461538461,0.9166666666666666,0.88,12.0
Acremonium_strictum,0.7058823529411765,1.0,0.8275862068965517,12.0
Alternaria,0.8461538461538461,0.9166666666666666,0.88,12.0
Arthrinium_phaeospermum,0.75,1.0,0.8571428571428571,12.0
Ascospirella_lutea,0.75,0.75,0.75,12.0
Aspergillus,0.9230769230769231,1.0,0.96,12.0
Aspergillus_aculeatinus,1.0,0.8181818181818182,0.9,11.0
Aspergillus_arachidicola,1.0,1.0,1.0,12.0
Aspergillus_calidoustus,0.8888888888888888,0.6666666666666666,0.7619047619047619,12.0
Aspergillus_creber,1.0,0.8333333333333334,0.9090909090909091,12.0
Aspergillus_flavus,0.8888888888888888,1.0,0.9411764705882353,24.0
Aspergillus_lentulus,1.0,1.0,1.0,10.0
Aspergillus_minisclerotigenes,0.7692307692307693,0.8333333333333334,0.8,12.0
Aspergillus_montevidensis,1.0,1.0,1.0,12.0
Aspergillus_neoglaber,0.9090909090909091,0.8333333333333334,0.8695652173913043,12.0
Aspergillus_nomiae,0.8461538461538461,0.9166666666666666,0.88,12.0
Aspergillus_occultus,1.0,1.0,1.0,12.0
Aspergillus_pseudonomiae,0.9230769230769231,1.0,0.96,12.0
Aspergillus_puniceus,0.9230769230769231,1.0,0.96,12.0
Aspergillus_thermomutatus,1.0,0.9,0.9473684210526315,10.0
Aspergillus_ustus,1.0,1.0,1.0,11.0
Aspergillus_uvarum,0.9375,1.0,0.967741935483871,30.0
Aspergillus_wentii,1.0,1.0,1.0,11.0
Asteromyces_cruciatus,1.0,0.5833333333333334,0.7368421052631579,12.0
Aureobasidium_melanogenum,0.8,1.0,0.8888888888888888,12.0
Aureobasidium_pullulans,0.9,0.75,0.8181818181818182,12.0
Byssochlamys_spectabilis,1.0,0.6666666666666666,0.8,12.0
Cladosporium,1.0,1.0,1.0,24.0
Cladosporium_delicatulum,1.0,1.0,1.0,12.0
Cladosporium_tenuissimum,0.8571428571428571,1.0,0.9230769230769231,12.0
Cladosporium_varians,0.8571428571428571,1.0,0.9230769230769231,12.0
Drechslera,0.9090909090909091,0.8333333333333334,0.8695652173913043,12.0
Epicoccum_nigrum,1.0,0.8333333333333334,0.9090909090909091,24.0
Fusarium_acuminatum,0.5714285714285714,0.6666666666666666,0.6153846153846154,12.0
Fusarium_chlamydosporum,1.0,1.0,1.0,12.0
Fusarium_equiseti,0.8888888888888888,0.6666666666666666,0.7619047619047619,12.0
Fusarium_foetens,0.8,1.0,0.8888888888888888,12.0
Fusarium_tricinctum,0.5454545454545454,1.0,0.7058823529411765,24.0
Hamigera_avellanea,1.0,1.0,1.0,12.0
Hamigera_avellanea var. alba,1.0,0.75,0.8571428571428571,12.0
Hypocrea_pulvinata,0.8571428571428571,1.0,0.9230769230769231,24.0
Hypocrea_sulphurea,0.9230769230769231,1.0,0.96,12.0
Hypocrea_thelephoricola,1.0,0.75,0.8571428571428571,12.0
Mariannaea_elegans,1.0,1.0,1.0,12.0
Microdochium_nivale,0.8333333333333334,0.8333333333333334,0.8333333333333334,12.0
Monascus_ruber,0.75,1.0,0.8571428571428571,12.0
Monilinia_fructigena,0.3333333333333333,0.3333333333333333,0.3333333333333333,12.0
Nigrospora_oryzae,0.875,0.7777777777777778,0.8235294117647058,36.0
Paecilomyces_maximus,1.0,0.6206896551724138,0.7659574468085106,29.0
Penicillago_kabunica,1.0,0.8333333333333334,0.9090909090909091,12.0
Penicilliopsis_zonata,1.0,0.8333333333333334,0.9090909090909091,12.0
Penicillium restrictum,1.0,0.5833333333333334,0.7368421052631579,12.0
Penicillium_allii-sativi,1.0,0.8333333333333334,0.9090909090909091,12.0
Penicillium_antarcticum,0.7692307692307693,0.9090909090909091,0.8333333333333334,11.0
Penicillium_arizonense,1.0,1.0,1.0,9.0
Penicillium_atramentosum,1.0,0.8333333333333334,0.9090909090909091,12.0
Penicillium_brasilianum,0.8333333333333334,0.4166666666666667,0.5555555555555556,12.0
Penicillium_camponotum,0.7333333333333333,1.0,0.8461538461538461,11.0
Penicillium_canescens,0.8518518518518519,0.9583333333333334,0.9019607843137255,24.0
Penicillium_caseifulvum,0.6666666666666666,0.8571428571428571,0.75,7.0
Penicillium_chrysogenum,0.7,0.5833333333333334,0.6363636363636364,12.0
Penicillium_citrinum,0.7142857142857143,0.8333333333333334,0.7692307692307693,12.0
Penicillium_coprobium,0.6666666666666666,0.2857142857142857,0.4,7.0
Penicillium_croceum,0.75,1.0,0.8571428571428571,12.0
Penicillium_damascenum,0.8,1.0,0.8888888888888888,12.0
Penicillium_fagi,0.76,1.0,0.8636363636363636,19.0
Penicillium_flavigenum,1.0,0.6666666666666666,0.8,12.0
Penicillium_frequentans,1.0,0.75,0.8571428571428571,8.0
Penicillium_glabrum,0.8947368421052632,0.85,0.8717948717948718,20.0
Penicillium_griseopurpureum,1.0,0.14285714285714285,0.25,7.0
Penicillium_hordei,0.7333333333333333,0.9166666666666666,0.8148148148148148,12.0
Penicillium_janczewskii,0.9545454545454546,0.875,0.9130434782608695,24.0
Penicillium_jensenii,0.9230769230769231,1.0,0.96,12.0
Penicillium_krskae,0.6153846153846154,0.6666666666666666,0.64,12.0
Penicillium_manginii,1.0,0.6666666666666666,0.8,12.0
Penicillium_neojanthinellum,0.9722222222222222,0.7291666666666666,0.8333333333333334,48.0
Penicillium_ochrochloron,0.8571428571428571,1.0,0.9230769230769231,24.0
Penicillium_olsonii,1.0,1.0,1.0,12.0
Penicillium_onobense,0.723404255319149,0.9444444444444444,0.8192771084337349,36.0
Penicillium_piscarium,1.0,0.8181818181818182,0.9,11.0
Penicillium_restrictum,1.0,0.75,0.8571428571428571,24.0
Penicillium_ribium,0.8,1.0,0.8888888888888888,12.0
Penicillium_rotoruae,0.9090909090909091,0.8333333333333334,0.8695652173913043,36.0
Penicillium_ruben,0.6666666666666666,1.0,0.8,12.0
Penicillium_rubens,1.0,0.9,0.9473684210526315,10.0
Penicillium_scabrosum,0.75,1.0,0.8571428571428571,24.0
Penicillium_soppii,1.0,0.3333333333333333,0.5,12.0
Penicillium_steckii,0.9230769230769231,1.0,0.96,12.0
Penicillium_velutinum,1.0,1.0,1.0,7.0
Penicillium_vulpinum,1.0,1.0,1.0,12.0
Penicillium_waksmanii,0.7777777777777778,0.5833333333333334,0.6666666666666666,12.0
Penicillium_wotroi,0.9545454545454546,0.875,0.9130434782608695,24.0
Pesisa_ostracoderma,1.0,0.75,0.8571428571428571,12.0
Pezicula_carpinea,1.0,0.8333333333333334,0.9090909090909091,12.0
Phoma_americana,1.0,0.75,0.8571428571428571,12.0
Phoma_epicoccina,1.0,1.0,1.0,12.0
Phoma_glomerata,1.0,0.6666666666666666,0.8,12.0
Phoma_pomorum,0.8,0.8333333333333334,0.8163265306122449,24.0
Phoma_sorghina,1.0,1.0,1.0,12.0
Purpureocillium_lilacinum,0.9523809523809523,0.9090909090909091,0.9302325581395349,22.0
Rasamsonia_argillacea,1.0,0.8333333333333334,0.9090909090909091,12.0
Rasamsonia_eburnea,0.9230769230769231,1.0,0.96,12.0
Rasamsonia_piperina,1.0,0.9166666666666666,0.9565217391304348,12.0
Rhizomucor_pusillus,0.7666666666666667,1.0,0.8679245283018868,23.0
Rhizopus_microsporus,1.0,1.0,1.0,12.0
Rhizopus_stolonifer,1.0,1.0,1.0,12.0
Sordaria_fimicola,0.7058823529411765,1.0,0.8275862068965517,12.0
Stemphylium_vesicarium,1.0,1.0,1.0,12.0
Talaromyces_apiculatus,0.75,1.0,0.8571428571428571,12.0
Talaromyces_funiculosus,0.9230769230769231,1.0,0.96,12.0
Thermoascus_verrucosus,1.0,0.9166666666666666,0.9565217391304348,12.0
Trichoderma,0.8333333333333334,0.8333333333333334,0.8333333333333334,12.0
Trichoderma_atroviride,0.7058823529411765,1.0,0.8275862068965517,12.0
Trichoderma_harzianum,1.0,0.8333333333333334,0.9090909090909091,12.0
Trichoderma_longibrachiatum,1.0,0.9166666666666666,0.9565217391304348,12.0
Ulocladium_chartarum,1.0,0.8333333333333334,0.9090909090909091,12.0
accuracy,0.8708530805687204,0.8708530805687204,0.8708530805687204,0.8708530805687204
macro avg,0.8927743209620114,0.8654188457349375,0.86467772126968,1688.0
weighted avg,0.8905750594289825,0.8708530805687204,0.8678011926502316,1688.0
