media,n_samples,accuracy,macro_f1
MEAox,125,0.752,0.690904226859283
CYA,101,0.7425742574257426,0.632034632034632
PDA,115,0.6782608695652174,0.5797385620915033
YES,118,0.6610169491525424,0.5784345922276958
OAT,116,0.6379310344827587,0.5166350503429155
CREA,106,0.5471698113207547,0.4802879291251384
