,precision,recall,f1-score,support
Acremonium,0.8,0.8,0.8,5.0
Acremonium_alternatum,0.5,1.0,0.6666666666666666,5.0
Acremonium_strictum,1.0,1.0,1.0,5.0
Alternaria,0.6666666666666666,0.5,0.5714285714285714,4.0
Arthrinium_phaeospermum,0.6666666666666666,0.8,0.7272727272727273,5.0
Ascospirella_lutea,0.5,0.4,0.4444444444444444,5.0
Aspergillus,1.0,1.0,1.0,5.0
Aspergillus_aculeatinus,1.0,1.0,1.0,4.0
Aspergillus_arachidicola,0.5555555555555556,1.0,0.7142857142857143,5.0
Aspergillus_calidoustus,0.2857142857142857,0.4,0.3333333333333333,5.0
Aspergillus_creber,0.8333333333333334,1.0,0.9090909090909091,5.0
Aspergillus_flavus,1.0,1.0,1.0,9.0
Aspergillus_lentulus,1.0,1.0,1.0,4.0
Aspergillus_minisclerotigenes,0.0,0.0,0.0,5.0
Aspergillus_montevidensis,1.0,1.0,1.0,5.0
Aspergillus_neoglaber,0.8333333333333334,1.0,0.9090909090909091,5.0
Aspergillus_nomiae,1.0,1.0,1.0,4.0
Aspergillus_occultus,0.8333333333333334,1.0,0.9090909090909091,5.0
Aspergillus_pseudonomiae,1.0,0.6,0.75,5.0
Aspergillus_puniceus,0.7142857142857143,1.0,0.8333333333333334,5.0
Aspergillus_thermomutatus,1.0,0.5,0.6666666666666666,4.0
Aspergillus_ustus,1.0,1.0,1.0,4.0
Aspergillus_uvarum,0.9285714285714286,1.0,0.9629629629629629,13.0
Aspergillus_wentii,0.8,1.0,0.8888888888888888,4.0
Asteromyces_cruciatus,1.0,0.4,0.5714285714285714,5.0
Aureobasidium_melanogenum,1.0,0.8,0.8888888888888888,5.0
Aureobasidium_pullulans,0.5,0.8,0.6153846153846154,5.0
Byssochlamys_spectabilis,1.0,0.4,0.5714285714285714,5.0
Cladosporium,1.0,1.0,1.0,9.0
Cladosporium_delicatulum,1.0,0.8,0.8888888888888888,5.0
Cladosporium_tenuissimum,0.8333333333333334,1.0,0.9090909090909091,5.0
Cladosporium_varians,0.75,0.6,0.6666666666666666,5.0
Drechslera,1.0,1.0,1.0,4.0
Epicoccum_nigrum,0.7142857142857143,1.0,0.8333333333333334,10.0
Fusarium_acuminatum,0.6666666666666666,0.4,0.5,5.0
Fusarium_chlamydosporum,0.8,0.8,0.8,5.0
Fusarium_equiseti,0.6666666666666666,0.5,0.5714285714285714,4.0
Fusarium_foetens,1.0,0.8,0.8888888888888888,5.0
Fusarium_tricinctum,0.8,0.8,0.8,10.0
Hamigera_avellanea,1.0,0.6,0.75,5.0
Hamigera_avellanea var. alba,0.5714285714285714,1.0,0.7272727272727273,4.0
Hypocrea_pulvinata,0.7777777777777778,0.7,0.7368421052631579,10.0
Hypocrea_sulphurea,0.7142857142857143,1.0,0.8333333333333334,5.0
Hypocrea_thelephoricola,1.0,1.0,1.0,5.0
Mariannaea_elegans,1.0,1.0,1.0,4.0
Microdochium_nivale,0.5714285714285714,0.8,0.6666666666666666,5.0
Monascus_ruber,0.8333333333333334,1.0,0.9090909090909091,5.0
Monilinia_fructigena,1.0,0.4,0.5714285714285714,5.0
Nigrospora_oryzae,0.7272727272727273,0.5714285714285714,0.64,14.0
Paecilomyces_maximus,0.8181818181818182,0.6923076923076923,0.75,13.0
Penicillago_kabunica,0.6,0.75,0.6666666666666666,4.0
Penicilliopsis_zonata,0.42857142857142855,0.6,0.5,5.0
Penicillium restrictum,0.3333333333333333,0.2,0.25,5.0
Penicillium_allii-sativi,1.0,0.8,0.8888888888888888,5.0
Penicillium_antarcticum,1.0,1.0,1.0,4.0
Penicillium_arizonense,0.5714285714285714,1.0,0.7272727272727273,4.0
Penicillium_atramentosum,0.8,0.8,0.8,5.0
Penicillium_brasilianum,1.0,0.25,0.4,4.0
Penicillium_camponotum,1.0,0.8,0.8888888888888888,5.0
Penicillium_canescens,0.7777777777777778,0.7777777777777778,0.7777777777777778,9.0
Penicillium_caseifulvum,0.5,0.5,0.5,4.0
Penicillium_chrysogenum,1.0,0.8,0.8888888888888888,5.0
Penicillium_citrinum,0.75,0.6,0.6666666666666666,5.0
Penicillium_coprobium,0.0,0.0,0.0,3.0
Penicillium_croceum,0.6666666666666666,0.8,0.7272727272727273,5.0
Penicillium_damascenum,1.0,1.0,1.0,5.0
Penicillium_fagi,0.875,0.875,0.875,8.0
Penicillium_flavigenum,0.6666666666666666,0.4,0.5,5.0
Penicillium_frequentans,1.0,0.25,0.4,4.0
Penicillium_glabrum,0.875,0.875,0.875,8.0
Penicillium_griseopurpureum,1.0,1.0,1.0,3.0
Penicillium_hordei,0.4,0.4,0.4,5.0
Penicillium_janczewskii,0.7142857142857143,1.0,0.8333333333333334,10.0
Penicillium_jensenii,1.0,0.25,0.4,4.0
Penicillium_krskae,0.6666666666666666,0.8,0.7272727272727273,5.0
Penicillium_manginii,1.0,0.4,0.5714285714285714,5.0
Penicillium_neojanthinellum,0.6206896551724138,0.9473684210526315,0.75,19.0
Penicillium_ochrochloron,0.8571428571428571,0.6,0.7058823529411765,10.0
Penicillium_olsonii,1.0,1.0,1.0,5.0
Penicillium_onobense,0.625,0.7142857142857143,0.6666666666666666,14.0
Penicillium_piscarium,1.0,0.75,0.8571428571428571,4.0
Penicillium_restrictum,0.8888888888888888,0.8,0.8421052631578947,10.0
Penicillium_ribium,0.8333333333333334,1.0,0.9090909090909091,5.0
Penicillium_rotoruae,0.8235294117647058,1.0,0.9032258064516129,14.0
Penicillium_ruben,0.7142857142857143,1.0,0.8333333333333334,5.0
