media,n_samples,accuracy,macro_f1
MEAox,116,0.5344827586206896,0.42022441160372187
CYA,112,0.5267857142857143,0.40262590632961004
PDA,103,0.4854368932038835,0.39550264550264547
YES,125,0.472,0.36584656084656086
OAT,128,0.421875,0.3644551830598342
CREA,98,0.2857142857142857,0.2065546218487395
