media,n_samples,accuracy,macro_f1
CYA,101,0.9405940594059405,0.9091787439613527
PDA,115,0.9217391304347826,0.8903318903318903
MEAox,125,0.912,0.8887393730767226
YES,118,0.847457627118644,0.8192239858906526
CREA,106,0.8207547169811321,0.7444444444444445
OAT,116,0.7931034482758621,0.7058676654182272
