media,n_samples,accuracy,macro_f1
CYA,117,0.4188034188034188,0.30281133595087084
MEAox,99,0.3939393939393939,0.3096732026143791
PDA,117,0.3504273504273504,0.2853741496598639
YES,119,0.2605042016806723,0.1952028218694885
OAT,113,0.22123893805309736,0.1514690982776089
CREA,116,0.16379310344827586,0.09923455854490337
