media,n_samples,accuracy,macro_f1
CYA,132,0.9621212121212122,0.9551948051948052
PDA,115,0.9478260869565217,0.9366300366300365
MEAox,116,0.9310344827586207,0.9277777777777778
OAT,108,0.8981481481481481,0.8402046783625731
CREA,123,0.8455284552845529,0.7853311439518338
YES,88,0.8409090909090909,0.8199004975124378
