media,n_samples,accuracy,macro_f1
CYA,112,0.9375,0.910958904109589
CREA,98,0.8877551020408163,0.8614155251141552
PDA,103,0.883495145631068,0.825578231292517
MEAox,116,0.8706896551724138,0.8365615615615616
OAT,128,0.859375,0.8120596205962062
YES,125,0.816,0.7735033259423503
