,precision,recall,f1-score,support
Acremonium,0.6,0.6,0.6,5.0
Acremonium_alternatum,0.2631578947368421,1.0,0.4166666666666667,5.0
Acremonium_strictum,0.5714285714285714,0.8,0.6666666666666666,5.0
Alternaria,0.2857142857142857,0.4,0.3333333333333333,5.0
Arthrinium_phaeospermum,0.5,0.75,0.6,4.0
Ascospirella_lutea,0.0,0.0,0.0,5.0
Aspergillus,0.0,0.0,0.0,5.0
Aspergillus_aculeatinus,1.0,0.5,0.6666666666666666,4.0
Aspergillus_arachidicola,0.5,1.0,0.6666666666666666,5.0
Aspergillus_calidoustus,0.3333333333333333,0.2,0.25,5.0
Aspergillus_creber,0.5,0.2,0.2857142857142857,5.0
Aspergillus_flavus,0.6923076923076923,1.0,0.8181818181818182,9.0
Aspergillus_lentulus,1.0,0.5,0.6666666666666666,4.0
Aspergillus_minisclerotigenes,0.8333333333333334,1.0,0.9090909090909091,5.0
Aspergillus_montevidensis,1.0,1.0,1.0,5.0
Aspergillus_neoglaber,1.0,0.6,0.75,5.0
Aspergillus_nomiae,1.0,0.4,0.5714285714285714,5.0
Aspergillus_occultus,1.0,1.0,1.0,4.0
Aspergillus_pseudonomiae,0.5555555555555556,1.0,0.7142857142857143,5.0
Aspergillus_puniceus,1.0,0.8,0.8888888888888888,5.0
Aspergillus_thermomutatus,0.5,0.25,0.3333333333333333,4.0
Aspergillus_ustus,0.6666666666666666,1.0,0.8,4.0
Aspergillus_uvarum,0.8888888888888888,0.6153846153846154,0.7272727272727273,13.0
Aspergillus_wentii,1.0,0.6,0.75,5.0
Asteromyces_cruciatus,0.0,0.0,0.0,4.0
Aureobasidium_melanogenum,0.7142857142857143,1.0,0.8333333333333334,5.0
Aureobasidium_pullulans,0.0,0.0,0.0,5.0
Byssochlamys_spectabilis,0.5,0.4,0.4444444444444444,5.0
Cladosporium,0.8,0.8888888888888888,0.8421052631578947,9.0
Cladosporium_delicatulum,0.7142857142857143,1.0,0.8333333333333334,5.0
Cladosporium_tenuissimum,1.0,0.2,0.3333333333333333,5.0
Cladosporium_varians,0.75,0.6,0.6666666666666666,5.0
Drechslera,0.7142857142857143,1.0,0.8333333333333334,5.0
Epicoccum_nigrum,0.2727272727272727,0.3333333333333333,0.3,9.0
Fusarium_acuminatum,0.0,0.0,0.0,5.0
Fusarium_chlamydosporum,0.6,0.6,0.6,5.0
Fusarium_equiseti,0.5,0.4,0.4444444444444444,5.0
Fusarium_foetens,0.0,0.0,0.0,4.0
Fusarium_tricinctum,0.42857142857142855,0.6,0.5,10.0
Hamigera_avellanea,1.0,1.0,1.0,5.0
Hamigera_avellanea var. alba,0.4166666666666667,1.0,0.5882352941176471,5.0
Hypocrea_pulvinata,0.5,0.5555555555555556,0.5263157894736842,9.0
Hypocrea_sulphurea,0.8333333333333334,1.0,0.9090909090909091,5.0
Hypocrea_thelephoricola,0.4166666666666667,1.0,0.5882352941176471,5.0
Mariannaea_elegans,1.0,0.8,0.8888888888888888,5.0
Microdochium_nivale,0.8,1.0,0.8888888888888888,4.0
Monascus_ruber,0.6666666666666666,0.4,0.5,5.0
Monilinia_fructigena,0.0,0.0,0.0,5.0
Nigrospora_oryzae,0.25,0.9285714285714286,0.3939393939393939,14.0
Paecilomyces_maximus,0.8,0.3076923076923077,0.4444444444444444,13.0
Penicillago_kabunica,0.6666666666666666,0.4,0.5,5.0
Penicilliopsis_zonata,0.5,0.25,0.3333333333333333,4.0
Penicillium restrictum,0.0,0.0,0.0,5.0
Penicillium_allii-sativi,0.0,0.0,0.0,5.0
Penicillium_antarcticum,0.8,1.0,0.8888888888888888,4.0
Penicillium_arizonense,0.0,0.0,0.0,4.0
Penicillium_atramentosum,1.0,0.4,0.5714285714285714,5.0
Penicillium_brasilianum,0.5,0.4,0.4444444444444444,5.0
Penicillium_camponotum,0.0,0.0,0.0,4.0
Penicillium_canescens,1.0,0.1,0.18181818181818182,10.0
Penicillium_caseifulvum,0.0,0.0,0.0,3.0
Penicillium_chrysogenum,0.5714285714285714,0.8,0.6666666666666666,5.0
Penicillium_citrinum,0.3333333333333333,0.2,0.25,5.0
Penicillium_coprobium,0.0,0.0,0.0,3.0
Penicillium_croceum,0.2222222222222222,0.4,0.2857142857142857,5.0
Penicillium_damascenum,0.6,0.6,0.6,5.0
Penicillium_fagi,0.42857142857142855,0.75,0.5454545454545454,8.0
Penicillium_flavigenum,1.0,0.4,0.5714285714285714,5.0
Penicillium_frequentans,0.4,0.5,0.4444444444444444,4.0
Penicillium_glabrum,0.8,0.5,0.6153846153846154,8.0
Penicillium_griseopurpureum,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0
Penicillium_hordei,0.1,0.2,0.13333333333333333,5.0
Penicillium_janczewskii,1.0,0.5,0.6666666666666666,10.0
Penicillium_jensenii,0.25,0.2,0.2222222222222222,5.0
Penicillium_krskae,0.1,0.25,0.14285714285714285,4.0
Penicillium_manginii,1.0,0.2,0.3333333333333333,5.0
Penicillium_neojanthinellum,0.6,0.7894736842105263,0.6818181818181818,19.0
Penicillium_ochrochloron,0.8,0.8,0.8,10.0
Penicillium_olsonii,1.0,0.2,0.3333333333333333,5.0
Penicillium_onobense,0.3333333333333333,0.2857142857142857,0.3076923076923077,14.0
Penicillium_piscarium,0.6,0.6,0.6,5.0
Penicillium_restrictum,0.6666666666666666,0.6666666666666666,0.6666666666666666,9.0
Penicillium_ribium,1.0,0.4,0.5714285714285714,5.0
Penicillium_rotoruae,0.7272727272727273,0.5714285714285714,0.64,14.0
Penicillium_ruben,0.36363636363636365,0.8,0.5,5.0
Penicillium_rubens,1.0,1.0,1.0,4.0
Penicillium_scabrosum,1.0,0.3,0.46153846153846156,10.0
Penicillium_soppii,0.0,0.0,0.0,5.0
Penicillium_steckii,0.6666666666666666,0.5,0.5714285714285714,4.0
Penicillium_velutinum,1.0,1.0,1.0,4.0
Penicillium_vulpinum,0.3333333333333333,0.4,0.36363636363636365,5.0
Penicillium_waksmanii,0.23076923076923078,0.6,0.3333333333333333,5.0
Penicillium_wotroi,0.75,0.6666666666666666,0.7058823529411765,9.0
Pesisa_ostracoderma,1.0,1.0,1.0,5.0
Pezicula_carpinea,0.5,0.2,0.2857142857142857,5.0
Phoma_americana,0.8,0.8,0.8,5.0
Phoma_epicoccina,0.2,0.75,0.3157894736842105,4.0
Phoma_glomerata,1.0,0.4,0.5714285714285714,5.0
Phoma_pomorum,0.75,0.3,0.42857142857142855,10.0
Phoma_sorghina,0.6666666666666666,0.4,0.5,5.0
Purpureocillium_lilacinum,0.0,0.0,0.0,8.0
Rasamsonia_argillacea,0.16666666666666666,0.8,0.27586206896551724,5.0
Rasamsonia_eburnea,0.5,0.2,0.2857142857142857,5.0
Rasamsonia_piperina,0.18181818181818182,0.4,0.25,5.0
Rhizomucor_pusillus,1.0,0.6666666666666666,0.8,9.0
Rhizopus_microsporus,0.8333333333333334,1.0,0.9090909090909091,5.0
Rhizopus_stolonifer,1.0,1.0,1.0,5.0
Sordaria_fimicola,1.0,0.4,0.5714285714285714,5.0
Stemphylium_vesicarium,0.5714285714285714,0.8,0.6666666666666666,5.0
Talaromyces_apiculatus,1.0,0.25,0.4,4.0
Talaromyces_funiculosus,1.0,0.8,0.8888888888888888,5.0
Thermoascus_verrucosus,0.6666666666666666,0.8,0.7272727272727273,5.0
Trichoderma,0.5,0.8,0.6153846153846154,5.0
Trichoderma_atroviride,0.6,0.6,0.6,5.0
Trichoderma_harzianum,1.0,0.75,0.8571428571428571,4.0
Trichoderma_longibrachiatum,0.8,0.8,0.8,5.0
Ulocladium_chartarum,1.0,0.8,0.8888888888888888,5.0
accuracy,0.5483870967741935,0.5483870967741935,0.5483870967741935,0.5483870967741935
macro avg,0.5907266897145438,0.5405359772431297,0.5197656774924487,682.0
weighted avg,0.6057483730620018,0.5483870967741935,0.5280441696531784,682.0
