media,n_samples,accuracy,macro_f1
PDA,115,0.9565217391304348,0.9513914656771801
CYA,132,0.9545454545454546,0.9516774891774893
MEAox,116,0.9137931034482759,0.913095238095238
OAT,108,0.8888888888888888,0.8226608187134503
YES,88,0.8409090909090909,0.8159203980099502
CREA,123,0.8373983739837398,0.7708194905869326
