media,n_samples,accuracy,macro_f1
MEAox,277,0.27075812274368233,0.17358197144653473
PDA,282,0.26595744680851063,0.17135709980379096
CYA,272,0.2426470588235294,0.16098018541295175
OAT,299,0.23745819397993312,0.14941622955687808
YES,267,0.21348314606741572,0.1287227292258252
CREA,292,0.07876712328767123,0.026731644709121316
