media,n_samples,accuracy,macro_f1
MEAox,277,0.22382671480144403,0.13762420625485366
CYA,272,0.21323529411764705,0.11279480436531249
PDA,282,0.2127659574468085,0.1101539681320179
OAT,299,0.1939799331103679,0.0919471120712351
YES,267,0.14606741573033707,0.08494518508469512
CREA,292,0.06164383561643835,0.014203467079943334
