media,n_samples,accuracy,macro_f1
CYA,292,0.2363013698630137,0.13560421202866682
MEAox,285,0.22807017543859648,0.11502782625638629
YES,265,0.19245283018867926,0.11156994165040779
OAT,291,0.18556701030927836,0.11981357107407527
PDA,271,0.16605166051660517,0.07786400402044791
CREA,284,0.05985915492957746,0.03865610122091973
