media,n_samples,accuracy,macro_f1
PDA,282,0.18439716312056736,0.090325558952694
OAT,299,0.16722408026755853,0.06677859328611893
MEAox,277,0.1371841155234657,0.06458585062704054
CYA,272,0.12867647058823528,0.07080377562358696
YES,267,0.11235955056179775,0.03564375583009123
CREA,292,0.03767123287671233,0.012320352797574517
