media,n_samples,accuracy,macro_f1
PDA,282,0.2978723404255319,0.18619071513808355
MEAox,277,0.2888086642599278,0.18768372847670856
OAT,299,0.25418060200668896,0.16064883520666393
CYA,272,0.2426470588235294,0.1689428131392417
YES,267,0.22846441947565543,0.1509137146334378
CREA,292,0.0821917808219178,0.028386927707800436
