media,n_samples,accuracy,macro_f1
PDA,282,0.2978723404255319,0.19265294590299792
MEAox,277,0.2888086642599278,0.18139197430183066
OAT,299,0.25418060200668896,0.1632946895718859
CYA,272,0.2426470588235294,0.17819311014799738
YES,267,0.2397003745318352,0.16473151863799645
CREA,292,0.0821917808219178,0.02827385478528745
