media,n_samples,accuracy,macro_f1
CYA,261,0.25287356321839083,0.1398595100912822
PDA,303,0.21122112211221122,0.1183902115500282
MEAox,273,0.19413919413919414,0.09135249201620882
YES,291,0.1718213058419244,0.0998266091576542
OAT,296,0.13513513513513514,0.10439354671350272
CREA,265,0.0830188679245283,0.03183179254607826
