media,n_samples,accuracy,macro_f1
PDA,661,0.8623298033282905,0.8417241990092859
CYA,696,0.8477011494252874,0.801551441952495
OAT,706,0.8271954674220963,0.7900786947561622
MEAox,655,0.7725190839694657,0.7507726305464631
CREA,680,0.7617647058823529,0.7202531293440235
YES,657,0.76103500761035,0.7284426159575917
