media,n_samples,accuracy,macro_f1
PDA,702,0.9814814814814815,0.9707594648584638
CYA,691,0.9797395079594791,0.9812838244815806
MEAox,671,0.977645305514158,0.9643110052330781
OAT,685,0.9751824817518249,0.966214981599597
YES,651,0.9508448540706606,0.9427057339617116
CREA,654,0.9464831804281345,0.943878889364212
