media,n_samples,accuracy,macro_f1
PDA,702,1.0,1.0
OAT,685,1.0,1.0
CYA,691,0.9985528219971056,0.9990090424873033
MEAox,671,0.9985096870342772,0.9980019980019981
CREA,654,0.9984709480122325,0.9988397725954288
YES,651,0.9984639016897081,0.9978293311626645
