media,n_samples,accuracy,macro_f1
CYA,673,1.0,1.0
MEAox,661,1.0,1.0
PDA,690,1.0,1.0
YES,690,0.9985507246376811,0.9983649201040506
CREA,669,0.9985052316890882,0.9973180076628353
OAT,671,0.9955290611028316,0.996045834507373
