media,n_samples,accuracy,macro_f1
OAT,685,1.0,1.0
PDA,702,0.9985754985754985,0.9983790156203949
CYA,691,0.9985528219971056,0.9990090424873033
MEAox,671,0.9985096870342772,0.9980019980019981
CREA,654,0.9984709480122325,0.9988397725954288
YES,651,0.9953917050691244,0.994956937485673
