media,n_samples,accuracy,macro_f1
MEAox,661,0.9500756429652042,0.9337993456703542
PDA,690,0.9434782608695652,0.9346946910619679
CYA,673,0.9405646359583952,0.9319562414295227
OAT,671,0.940387481371088,0.9316632342424198
YES,690,0.9072463768115943,0.8908874276207376
CREA,669,0.9028400597907325,0.8803491406291274
