media,n_samples,accuracy,macro_f1
CYA,664,0.9487951807228916,0.9394382478997864
PDA,669,0.9327354260089686,0.9295846762660738
OAT,666,0.8888888888888888,0.8616668595017467
YES,691,0.8842257597684515,0.8676769534178003
MEAox,669,0.8759342301943199,0.8602627911968128
CREA,695,0.8460431654676259,0.8241060062128844
