media,n_samples,accuracy,macro_f1
CREA,680,1.0,1.0
MEAox,655,1.0,1.0
YES,657,1.0,1.0
OAT,706,1.0,1.0
CYA,696,0.9985632183908046,0.9986787233164045
PDA,661,0.9984871406959153,0.9982091982091983
