,precision,recall,f1-score,support
Acremonium,1.0,0.8103448275862069,0.8952380952380953,58.0
Acremonium_alternatum,0.9344262295081968,1.0,0.9661016949152542,57.0
Acremonium_strictum,0.8405797101449275,1.0,0.9133858267716536,58.0
Alternaria,0.84,0.7368421052631579,0.7850467289719626,57.0
Arthrinium_phaeospermum,0.9464285714285714,0.9137931034482759,0.9298245614035088,58.0
Ascospirella_lutea,0.5934065934065934,0.9310344827586207,0.7248322147651006,58.0
Aspergillus,0.6329113924050633,0.8771929824561403,0.7352941176470589,57.0
Aspergillus_aculeatinus,1.0,1.0,1.0,54.0
Aspergillus_arachidicola,1.0,1.0,1.0,57.0
Aspergillus_calidoustus,0.9824561403508771,0.9655172413793104,0.9739130434782609,58.0
Aspergillus_creber,1.0,0.9824561403508771,0.9911504424778761,57.0
Aspergillus_flavus,1.0,0.7586206896551724,0.8627450980392157,116.0
Aspergillus_lentulus,1.0,0.9166666666666666,0.9565217391304348,48.0
Aspergillus_minisclerotigenes,1.0,1.0,1.0,58.0
Aspergillus_montevidensis,1.0,1.0,1.0,58.0
Aspergillus_neoglaber,1.0,1.0,1.0,57.0
Aspergillus_nomiae,1.0,1.0,1.0,58.0
Aspergillus_occultus,1.0,0.9298245614035088,0.9636363636363636,57.0
Aspergillus_pseudonomiae,1.0,0.9285714285714286,0.9629629629629629,56.0
Aspergillus_puniceus,0.7837837837837838,1.0,0.8787878787878788,58.0
Aspergillus_thermomutatus,1.0,0.7551020408163265,0.8604651162790697,49.0
Aspergillus_ustus,1.0,0.8490566037735849,0.9183673469387755,53.0
Aspergillus_uvarum,0.9470198675496688,1.0,0.9727891156462585,143.0
Aspergillus_wentii,1.0,0.8333333333333334,0.9090909090909091,54.0
Asteromyces_cruciatus,1.0,0.8771929824561403,0.9345794392523364,57.0
Aureobasidium_melanogenum,1.0,0.9655172413793104,0.9824561403508771,58.0
Aureobasidium_pullulans,1.0,0.7068965517241379,0.8282828282828283,58.0
Byssochlamys_spectabilis,0.8771929824561403,0.8771929824561403,0.8771929824561403,57.0
Cladosporium,0.9349593495934959,1.0,0.9663865546218487,115.0
Cladosporium_delicatulum,1.0,0.8620689655172413,0.9259259259259259,58.0
Cladosporium_tenuissimum,1.0,0.8275862068965517,0.9056603773584906,58.0
Cladosporium_varians,1.0,0.543859649122807,0.7045454545454546,57.0
Drechslera,1.0,0.9655172413793104,0.9824561403508771,58.0
Epicoccum_nigrum,0.9913793103448276,1.0,0.9956709956709957,115.0
Fusarium_acuminatum,0.9310344827586207,0.9310344827586207,0.9310344827586207,58.0
Fusarium_chlamydosporum,0.9827586206896551,1.0,0.991304347826087,57.0
Fusarium_equiseti,0.9795918367346939,0.8275862068965517,0.897196261682243,58.0
Fusarium_foetens,0.8260869565217391,1.0,0.9047619047619048,57.0
Fusarium_tricinctum,0.9572649572649573,0.9655172413793104,0.9613733905579399,116.0
Hamigera_avellanea,1.0,0.9473684210526315,0.972972972972973,57.0
Hamigera_avellanea var. alba,0.9824561403508771,0.9655172413793104,0.9739130434782609,58.0
Hypocrea_pulvinata,1.0,0.9043478260869565,0.9497716894977168,115.0
Hypocrea_sulphurea,1.0,1.0,1.0,57.0
Hypocrea_thelephoricola,1.0,1.0,1.0,58.0
Mariannaea_elegans,0.9666666666666667,1.0,0.9830508474576272,58.0
Microdochium_nivale,1.0,1.0,1.0,57.0
Monascus_ruber,0.9354838709677419,1.0,0.9666666666666667,58.0
Monilinia_fructigena,0.8636363636363636,1.0,0.926829268292683,57.0
Nigrospora_oryzae,0.9441340782122905,0.976878612716763,0.9602272727272727,173.0
Paecilomyces_maximus,0.9115646258503401,0.9640287769784173,0.9370629370629371,139.0
Penicillago_kabunica,0.8169014084507042,1.0,0.8992248062015504,58.0
Penicilliopsis_zonata,0.9814814814814815,0.9298245614035088,0.954954954954955,57.0
Penicillium restrictum,0.9583333333333334,0.7931034482758621,0.8679245283018868,58.0
Penicillium_allii-sativi,0.9354838709677419,1.0,0.9666666666666667,58.0
Penicillium_antarcticum,1.0,0.8867924528301887,0.94,53.0
Penicillium_arizonense,1.0,0.8444444444444444,0.9156626506024096,45.0
Penicillium_atramentosum,0.7352941176470589,0.8620689655172413,0.7936507936507936,58.0
Penicillium_brasilianum,0.9615384615384616,0.8771929824561403,0.9174311926605505,57.0
Penicillium_camponotum,1.0,1.0,1.0,54.0
Penicillium_canescens,0.8650793650793651,0.9478260869565217,0.9045643153526971,115.0
Penicillium_caseifulvum,0.9642857142857143,0.84375,0.9,32.0
Penicillium_chrysogenum,1.0,0.9482758620689655,0.9734513274336283,58.0
Penicillium_citrinum,0.8870967741935484,0.9649122807017544,0.9243697478991597,57.0
