,precision,recall,f1-score,support
Acremonium,1.0,1.0,1.0,29.0
Acremonium_alternatum,1.0,0.9655172413793104,0.9824561403508771,29.0
Acremonium_strictum,0.9655172413793104,1.0,0.9824561403508771,28.0
Alternaria,1.0,0.8620689655172413,0.9259259259259259,29.0
Arthrinium_phaeospermum,0.7837837837837838,1.0,0.8787878787878788,29.0
Ascospirella_lutea,1.0,0.7931034482758621,0.8846153846153846,29.0
Aspergillus,1.0,1.0,1.0,29.0
Aspergillus_aculeatinus,1.0,1.0,1.0,26.0
Aspergillus_arachidicola,1.0,1.0,1.0,29.0
Aspergillus_calidoustus,0.9354838709677419,1.0,0.9666666666666667,29.0
Aspergillus_creber,0.9666666666666667,1.0,0.9830508474576272,29.0
Aspergillus_flavus,1.0,1.0,1.0,57.0
Aspergillus_lentulus,0.9230769230769231,0.96,0.9411764705882353,25.0
Aspergillus_minisclerotigenes,0.9333333333333333,1.0,0.9655172413793104,28.0
Aspergillus_montevidensis,1.0,1.0,1.0,29.0
Aspergillus_neoglaber,0.9642857142857143,0.9310344827586207,0.9473684210526315,29.0
Aspergillus_nomiae,1.0,0.9310344827586207,0.9642857142857143,29.0
Aspergillus_occultus,1.0,1.0,1.0,29.0
Aspergillus_pseudonomiae,1.0,1.0,1.0,28.0
Aspergillus_puniceus,1.0,1.0,1.0,28.0
Aspergillus_thermomutatus,1.0,1.0,1.0,25.0
Aspergillus_ustus,0.7428571428571429,1.0,0.8524590163934426,26.0
Aspergillus_uvarum,0.8690476190476191,1.0,0.9299363057324841,73.0
Aspergillus_wentii,1.0,1.0,1.0,26.0
Asteromyces_cruciatus,1.0,0.9655172413793104,0.9824561403508771,29.0
Aureobasidium_melanogenum,1.0,0.9310344827586207,0.9642857142857143,29.0
Aureobasidium_pullulans,1.0,0.8620689655172413,0.9259259259259259,29.0
Byssochlamys_spectabilis,0.9655172413793104,1.0,0.9824561403508771,28.0
Cladosporium,1.0,0.9655172413793104,0.9824561403508771,58.0
Cladosporium_delicatulum,1.0,0.9655172413793104,0.9824561403508771,29.0
Cladosporium_tenuissimum,1.0,1.0,1.0,29.0
Cladosporium_varians,0.9655172413793104,1.0,0.9824561403508771,28.0
Drechslera,0.8529411764705882,1.0,0.9206349206349206,29.0
Epicoccum_nigrum,1.0,0.9310344827586207,0.9642857142857143,58.0
Fusarium_acuminatum,0.96,0.8275862068965517,0.8888888888888888,29.0
Fusarium_chlamydosporum,0.9032258064516129,1.0,0.9491525423728814,28.0
Fusarium_equiseti,0.9354838709677419,1.0,0.9666666666666667,29.0
Fusarium_foetens,0.9666666666666667,1.0,0.9830508474576272,29.0
Fusarium_tricinctum,0.9830508474576272,1.0,0.9914529914529915,58.0
Hamigera_avellanea,1.0,1.0,1.0,28.0
Hamigera_avellanea var. alba,0.9354838709677419,1.0,0.9666666666666667,29.0
Hypocrea_pulvinata,1.0,0.9827586206896551,0.991304347826087,58.0
Hypocrea_sulphurea,1.0,0.9642857142857143,0.9818181818181818,28.0
Hypocrea_thelephoricola,1.0,1.0,1.0,29.0
Mariannaea_elegans,1.0,1.0,1.0,29.0
Microdochium_nivale,1.0,1.0,1.0,29.0
Monascus_ruber,1.0,1.0,1.0,29.0
Monilinia_fructigena,0.8181818181818182,0.9642857142857143,0.8852459016393442,28.0
Nigrospora_oryzae,0.9634146341463414,0.9080459770114943,0.9349112426035503,87.0
Paecilomyces_maximus,0.953125,0.8714285714285714,0.9104477611940298,70.0
Penicillago_kabunica,1.0,1.0,1.0,28.0
Penicilliopsis_zonata,1.0,1.0,1.0,29.0
Penicillium restrictum,0.875,0.9655172413793104,0.9180327868852459,29.0
Penicillium_allii-sativi,0.725,1.0,0.8405797101449275,29.0
Penicillium_antarcticum,0.9629629629629629,1.0,0.9811320754716981,26.0
Penicillium_arizonense,0.84,0.9130434782608695,0.875,23.0
Penicillium_atramentosum,0.7,1.0,0.8235294117647058,28.0
Penicillium_brasilianum,0.9666666666666667,1.0,0.9830508474576272,29.0
Penicillium_camponotum,1.0,1.0,1.0,27.0
Penicillium_canescens,0.9655172413793104,0.9824561403508771,0.9739130434782609,57.0
Penicillium_caseifulvum,0.53125,1.0,0.6938775510204082,17.0
