media,n_samples,accuracy,macro_f1
PDA,1417,0.981651376146789,0.9802950080598006
MEAox,1341,0.9731543624161074,0.9616333513110339
CYA,1314,0.9604261796042618,0.9584045111751117
YES,1312,0.9466463414634146,0.9359433845500954
CREA,1328,0.9412650602409639,0.9489366196307817
OAT,1392,0.9367816091954023,0.923574714823123
