media,n_samples,accuracy,macro_f1
CYA,673,0.9687964338781575,0.9738530114240054
OAT,671,0.9657228017883756,0.961478017570738
MEAox,661,0.9515885022692889,0.9335119673862484
PDA,690,0.9507246376811594,0.9462208874293273
YES,690,0.946376811594203,0.939136230491164
CREA,669,0.9372197309417041,0.9165866536822856
