media,n_samples,accuracy,macro_f1
MEAox,661,0.9425113464447806,0.9475264521158316
OAT,671,0.910581222056632,0.9124828679175224
PDA,690,0.8927536231884058,0.86680358905518
YES,690,0.8927536231884058,0.8814539289188729
CYA,673,0.8826151560178306,0.87204508284618
CREA,669,0.8639760837070254,0.8223324192541489
