media,n_samples,accuracy,macro_f1
OAT,684,0.9634502923976608,0.9460467832262704
CYA,655,0.9633587786259542,0.960149470476268
PDA,669,0.9626307922272048,0.963961808256273
CREA,669,0.9566517189835575,0.9517536139216088
YES,657,0.9558599695585996,0.9539283717661535
MEAox,721,0.955617198335645,0.949410739871098
