media,n_samples,accuracy,macro_f1
PDA,669,0.9940209267563528,0.9949440171309499
OAT,684,0.9926900584795322,0.9903512483222628
CYA,655,0.9893129770992366,0.9917304917304918
MEAox,721,0.986130374479889,0.9874140602670687
CREA,669,0.9820627802690582,0.9814424442235536
YES,657,0.9817351598173516,0.9872522047845018
