,precision,recall,f1-score,support
Acremonium,1.0,0.9655172413793104,0.9824561403508771,29.0
Acremonium_alternatum,0.7,1.0,0.8235294117647058,28.0
Acremonium_strictum,1.0,0.9655172413793104,0.9824561403508771,29.0
Alternaria,1.0,0.9310344827586207,0.9642857142857143,29.0
Arthrinium_phaeospermum,0.9666666666666667,1.0,0.9830508474576272,29.0
Ascospirella_lutea,0.9310344827586207,0.9310344827586207,0.9310344827586207,29.0
Aspergillus,0.9655172413793104,1.0,0.9824561403508771,28.0
Aspergillus_aculeatinus,1.0,1.0,1.0,27.0
Aspergillus_arachidicola,1.0,0.9310344827586207,0.9642857142857143,29.0
Aspergillus_calidoustus,0.875,0.9655172413793104,0.9180327868852459,29.0
Aspergillus_creber,1.0,0.9285714285714286,0.9629629629629629,28.0
Aspergillus_flavus,1.0,1.0,1.0,58.0
Aspergillus_lentulus,0.96,1.0,0.9795918367346939,24.0
Aspergillus_minisclerotigenes,0.9354838709677419,1.0,0.9666666666666667,29.0
Aspergillus_montevidensis,0.9354838709677419,1.0,0.9666666666666667,29.0
Aspergillus_neoglaber,0.9629629629629629,0.896551724137931,0.9285714285714286,29.0
Aspergillus_nomiae,1.0,1.0,1.0,29.0
Aspergillus_occultus,1.0,0.8928571428571429,0.9433962264150944,28.0
Aspergillus_pseudonomiae,1.0,0.9285714285714286,0.9629629629629629,28.0
Aspergillus_puniceus,1.0,0.8620689655172413,0.9259259259259259,29.0
Aspergillus_thermomutatus,1.0,1.0,1.0,25.0
Aspergillus_ustus,1.0,1.0,1.0,26.0
Aspergillus_uvarum,0.96,1.0,0.9795918367346939,72.0
Aspergillus_wentii,1.0,1.0,1.0,27.0
Asteromyces_cruciatus,1.0,0.9655172413793104,0.9824561403508771,29.0
Aureobasidium_melanogenum,0.9354838709677419,1.0,0.9666666666666667,29.0
Aureobasidium_pullulans,1.0,1.0,1.0,28.0
Byssochlamys_spectabilis,0.9310344827586207,0.9310344827586207,0.9310344827586207,29.0
Cladosporium,1.0,0.9827586206896551,0.991304347826087,58.0
Cladosporium_delicatulum,1.0,1.0,1.0,29.0
Cladosporium_tenuissimum,0.9642857142857143,0.9642857142857143,0.9642857142857143,28.0
Cladosporium_varians,0.8787878787878788,1.0,0.9354838709677419,29.0
Drechslera,0.9354838709677419,1.0,0.9666666666666667,29.0
Epicoccum_nigrum,0.9655172413793104,0.9655172413793104,0.9655172413793104,58.0
Fusarium_acuminatum,1.0,0.8571428571428571,0.9230769230769231,28.0
Fusarium_chlamydosporum,1.0,1.0,1.0,29.0
Fusarium_equiseti,1.0,0.6551724137931034,0.7916666666666666,29.0
Fusarium_foetens,1.0,0.8275862068965517,0.9056603773584906,29.0
Fusarium_tricinctum,0.8028169014084507,1.0,0.890625,57.0
Hamigera_avellanea,1.0,1.0,1.0,29.0
Hamigera_avellanea var. alba,1.0,1.0,1.0,29.0
Hypocrea_pulvinata,1.0,0.9824561403508771,0.9911504424778761,57.0
Hypocrea_sulphurea,1.0,1.0,1.0,29.0
Hypocrea_thelephoricola,0.9666666666666667,1.0,0.9830508474576272,29.0
Mariannaea_elegans,1.0,1.0,1.0,29.0
Microdochium_nivale,0.9655172413793104,0.9655172413793104,0.9655172413793104,29.0
Monascus_ruber,0.9655172413793104,1.0,0.9824561403508771,28.0
Monilinia_fructigena,1.0,1.0,1.0,29.0
Nigrospora_oryzae,0.9550561797752809,0.9770114942528736,0.9659090909090909,87.0
Paecilomyces_maximus,0.8947368421052632,0.9855072463768116,0.9379310344827586,69.0
Penicillago_kabunica,1.0,1.0,1.0,29.0
Penicilliopsis_zonata,1.0,1.0,1.0,29.0
Penicillium restrictum,0.9166666666666666,0.7586206896551724,0.8301886792452831,29.0
Penicillium_allii-sativi,1.0,1.0,1.0,29.0
Penicillium_antarcticum,0.9629629629629629,1.0,0.9811320754716981,26.0
Penicillium_arizonense,1.0,0.8636363636363636,0.926829268292683,22.0
Penicillium_atramentosum,0.8285714285714286,1.0,0.90625,29.0
Penicillium_brasilianum,1.0,0.9310344827586207,0.9642857142857143,29.0
Penicillium_camponotum,0.84375,1.0,0.9152542372881356,27.0
Penicillium_canescens,0.9661016949152542,1.0,0.9827586206896551,57.0
Penicillium_caseifulvum,1.0,1.0,1.0,17.0
Penicillium_chrysogenum,1.0,0.8620689655172413,0.9259259259259259,29.0
Penicillium_citrinum,1.0,1.0,1.0,29.0
Penicillium_coprobium,1.0,0.5,0.6666666666666666,16.0
Penicillium_croceum,1.0,0.896551724137931,0.9454545454545454,29.0
Penicillium_damascenum,1.0,0.9655172413793104,0.9824561403508771,29.0
Penicillium_fagi,0.9782608695652174,0.9782608695652174,0.9782608695652174,46.0
Penicillium_flavigenum,1.0,1.0,1.0,28.0
Penicillium_frequentans,0.8095238095238095,1.0,0.8947368421052632,17.0
Penicillium_glabrum,1.0,1.0,1.0,49.0
Penicillium_griseopurpureum,1.0,1.0,1.0,17.0
Penicillium_hordei,0.90625,1.0,0.9508196721311475,29.0
Penicillium_janczewskii,1.0,1.0,1.0,57.0
