media,n_samples,accuracy,macro_f1
PDA,1305,0.9363984674329502,0.9258782210777475
CYA,1335,0.9153558052434457,0.8939973827839538
MEAox,1336,0.9101796407185628,0.8889023440507064
YES,1383,0.9023861171366594,0.9007358816827771
OAT,1386,0.8845598845598845,0.8612805073462111
CREA,1359,0.8660779985283297,0.8333852067341072
