media,n_samples,accuracy,macro_f1
PDA,1332,0.23423423423423423,0.1436447333590128
MEAox,1382,0.2011577424023155,0.09641170630023853
CYA,1375,0.19854545454545455,0.13061812348066912
OAT,1362,0.15859030837004406,0.09105286368846677
YES,1347,0.12843355605048257,0.0740897613847683
CREA,1305,0.059770114942528735,0.022971709251148227
