,precision,recall,f1-score,support
Acremonium,0.8679245283018868,0.8070175438596491,0.8363636363636363,57.0
Acremonium_alternatum,0.9454545454545454,0.896551724137931,0.9203539823008849,58.0
Acremonium_strictum,0.9661016949152542,0.9827586206896551,0.9743589743589743,58.0
Alternaria,0.88,0.7719298245614035,0.822429906542056,57.0
Arthrinium_phaeospermum,0.8269230769230769,0.7413793103448276,0.7818181818181819,58.0
Ascospirella_lutea,0.7796610169491526,0.8070175438596491,0.7931034482758621,57.0
Aspergillus,0.7916666666666666,0.9827586206896551,0.8769230769230769,58.0
Aspergillus_aculeatinus,0.9629629629629629,0.9811320754716981,0.9719626168224299,53.0
Aspergillus_arachidicola,0.9454545454545454,0.896551724137931,0.9203539823008849,58.0
Aspergillus_calidoustus,0.8,0.7586206896551724,0.7787610619469026,58.0
Aspergillus_creber,0.9661016949152542,1.0,0.9827586206896551,57.0
Aspergillus_flavus,0.9482758620689655,0.9565217391304348,0.9523809523809523,115.0
Aspergillus_lentulus,0.9361702127659575,0.8979591836734694,0.9166666666666666,49.0
Aspergillus_minisclerotigenes,0.9642857142857143,0.9310344827586207,0.9473684210526315,58.0
Aspergillus_montevidensis,1.0,0.9824561403508771,0.9911504424778761,57.0
Aspergillus_neoglaber,0.8813559322033898,0.896551724137931,0.8888888888888888,58.0
Aspergillus_nomiae,0.9047619047619048,0.9827586206896551,0.9421487603305785,58.0
Aspergillus_occultus,0.9814814814814815,0.9298245614035088,0.954954954954955,57.0
Aspergillus_pseudonomiae,0.9411764705882353,0.8571428571428571,0.897196261682243,56.0
Aspergillus_puniceus,1.0,0.8448275862068966,0.9158878504672897,58.0
Aspergillus_thermomutatus,0.9333333333333333,0.8571428571428571,0.8936170212765957,49.0
Aspergillus_ustus,0.9464285714285714,1.0,0.9724770642201835,53.0
Aspergillus_uvarum,1.0,0.986013986013986,0.9929577464788732,143.0
Aspergillus_wentii,0.8928571428571429,0.9259259259259259,0.9090909090909091,54.0
Asteromyces_cruciatus,0.726027397260274,0.9298245614035088,0.8153846153846154,57.0
Aureobasidium_melanogenum,0.9649122807017544,0.9482758620689655,0.9565217391304348,58.0
Aureobasidium_pullulans,0.6779661016949152,0.7017543859649122,0.6896551724137931,57.0
Byssochlamys_spectabilis,0.975609756097561,0.6896551724137931,0.8080808080808081,58.0
Cladosporium,0.9193548387096774,0.991304347826087,0.9539748953974896,115.0
Cladosporium_delicatulum,0.8360655737704918,0.8793103448275862,0.8571428571428571,58.0
Cladosporium_tenuissimum,0.9629629629629629,0.45614035087719296,0.6190476190476191,57.0
Cladosporium_varians,0.8059701492537313,0.9310344827586207,0.864,58.0
Drechslera,0.9411764705882353,0.8275862068965517,0.8807339449541285,58.0
Epicoccum_nigrum,0.9439252336448598,0.8782608695652174,0.9099099099099099,115.0
Fusarium_acuminatum,0.8888888888888888,0.7017543859649122,0.7843137254901961,57.0
Fusarium_chlamydosporum,0.9491525423728814,0.9655172413793104,0.9572649572649573,58.0
Fusarium_equiseti,0.82,0.7068965517241379,0.7592592592592593,58.0
Fusarium_foetens,0.8909090909090909,0.8596491228070176,0.875,57.0
Fusarium_tricinctum,0.8916666666666667,0.9304347826086956,0.9106382978723404,115.0
Hamigera_avellanea,0.9827586206896551,0.9827586206896551,0.9827586206896551,58.0
Hamigera_avellanea var. alba,0.9333333333333333,0.9655172413793104,0.9491525423728814,58.0
Hypocrea_pulvinata,0.9051724137931034,0.9130434782608695,0.9090909090909091,115.0
Hypocrea_sulphurea,1.0,0.9649122807017544,0.9821428571428571,57.0
Hypocrea_thelephoricola,0.9180327868852459,0.9655172413793104,0.9411764705882353,58.0
Mariannaea_elegans,0.9655172413793104,0.9824561403508771,0.9739130434782609,57.0
Microdochium_nivale,0.9818181818181818,0.9310344827586207,0.9557522123893806,58.0
Monascus_ruber,0.9215686274509803,0.8103448275862069,0.8623853211009175,58.0
Monilinia_fructigena,0.875,0.8596491228070176,0.8672566371681416,57.0
Nigrospora_oryzae,0.631578947368421,0.9017341040462428,0.7428571428571429,173.0
Paecilomyces_maximus,0.9339622641509434,0.7122302158273381,0.8081632653061225,139.0
Penicillago_kabunica,1.0,0.9137931034482759,0.954954954954955,58.0
Penicilliopsis_zonata,0.84375,0.9473684210526315,0.8925619834710744,57.0
Penicillium restrictum,0.8928571428571429,0.8620689655172413,0.8771929824561403,58.0
Penicillium_allii-sativi,1.0,0.9824561403508771,0.9911504424778761,57.0
Penicillium_antarcticum,0.9629629629629629,0.9629629629629629,0.9629629629629629,54.0
Penicillium_arizonense,1.0,1.0,1.0,45.0
Penicillium_atramentosum,0.9074074074074074,0.8596491228070176,0.8828828828828829,57.0
Penicillium_brasilianum,0.9069767441860465,0.6724137931034483,0.7722772277227723,58.0
Penicillium_camponotum,1.0,1.0,1.0,53.0
Penicillium_canescens,0.8015267175572519,0.9051724137931034,0.8502024291497976,116.0
Penicillium_caseifulvum,1.0,0.71875,0.8363636363636363,32.0
Penicillium_chrysogenum,0.9464285714285714,0.9137931034482759,0.9298245614035088,58.0
Penicillium_citrinum,0.5578947368421052,0.9298245614035088,0.6973684210526315,57.0
Penicillium_coprobium,1.0,0.6764705882352942,0.8070175438596491,34.0
Penicillium_croceum,0.8095238095238095,0.8947368421052632,0.85,57.0
Penicillium_damascenum,0.9649122807017544,0.9482758620689655,0.9565217391304348,58.0
