media,n_samples,accuracy,macro_f1
PDA,1361,0.22630418809698752,0.1457820227819698
MEAox,1328,0.20406626506024098,0.10822936005568093
CYA,1359,0.19646799116997793,0.14539280507188634
OAT,1337,0.17801047120418848,0.12136816195230875
YES,1339,0.1740104555638536,0.11077149398049628
CREA,1380,0.05579710144927536,0.01655911878520305
