media,n_samples,accuracy,macro_f1
PDA,1305,0.9655172413793104,0.9634288509058949
OAT,1386,0.9285714285714286,0.9280310239287957
CYA,1335,0.9243445692883895,0.9172763694061482
MEAox,1336,0.8937125748502994,0.8786940555263936
YES,1383,0.8402024584237165,0.8462164312234821
CREA,1359,0.8057395143487859,0.7785155635377092
