,precision,recall,f1-score,support
Acremonium,0.9642857142857143,0.9310344827586207,0.9473684210526315,58.0
Acremonium_alternatum,0.95,1.0,0.9743589743589743,57.0
Acremonium_strictum,0.9482758620689655,0.9482758620689655,0.9482758620689655,58.0
Alternaria,0.8596491228070176,0.8448275862068966,0.8521739130434782,58.0
Arthrinium_phaeospermum,0.9137931034482759,0.9298245614035088,0.9217391304347826,57.0
Ascospirella_lutea,0.9038461538461539,0.8103448275862069,0.8545454545454545,58.0
Aspergillus,0.8870967741935484,0.9649122807017544,0.9243697478991597,57.0
Aspergillus_aculeatinus,1.0,0.9259259259259259,0.9615384615384616,54.0
Aspergillus_arachidicola,1.0,0.9473684210526315,0.972972972972973,57.0
Aspergillus_calidoustus,0.8269230769230769,0.7413793103448276,0.7818181818181819,58.0
Aspergillus_creber,0.9827586206896551,0.9827586206896551,0.9827586206896551,58.0
Aspergillus_flavus,0.9827586206896551,0.991304347826087,0.987012987012987,115.0
Aspergillus_lentulus,0.9423076923076923,1.0,0.9702970297029703,49.0
Aspergillus_minisclerotigenes,0.9827586206896551,1.0,0.991304347826087,57.0
Aspergillus_montevidensis,0.9666666666666667,1.0,0.9830508474576272,58.0
Aspergillus_neoglaber,0.9636363636363636,0.9298245614035088,0.9464285714285714,57.0
Aspergillus_nomiae,0.9830508474576272,1.0,0.9914529914529915,58.0
Aspergillus_occultus,1.0,1.0,1.0,58.0
Aspergillus_pseudonomiae,0.9807692307692307,0.9107142857142857,0.9444444444444444,56.0
Aspergillus_puniceus,0.9180327868852459,0.9824561403508771,0.9491525423728814,57.0
Aspergillus_thermomutatus,0.9574468085106383,0.9183673469387755,0.9375,49.0
Aspergillus_ustus,0.9607843137254902,0.9245283018867925,0.9423076923076923,53.0
Aspergillus_uvarum,0.9657534246575342,0.9791666666666666,0.9724137931034482,144.0
Aspergillus_wentii,0.8679245283018868,0.8679245283018868,0.8679245283018868,53.0
Asteromyces_cruciatus,0.8529411764705882,1.0,0.9206349206349206,58.0
Aureobasidium_melanogenum,1.0,1.0,1.0,57.0
Aureobasidium_pullulans,0.7962962962962963,0.7413793103448276,0.7678571428571429,58.0
Byssochlamys_spectabilis,0.9069767441860465,0.6842105263157895,0.78,57.0
Cladosporium,0.9827586206896551,0.9827586206896551,0.9827586206896551,116.0
Cladosporium_delicatulum,0.9482758620689655,0.9649122807017544,0.9565217391304348,57.0
Cladosporium_tenuissimum,0.6794871794871795,0.9137931034482759,0.7794117647058824,58.0
Cladosporium_varians,0.9591836734693877,0.8245614035087719,0.8867924528301887,57.0
Drechslera,0.9661016949152542,0.9827586206896551,0.9743589743589743,58.0
Epicoccum_nigrum,0.8833333333333333,0.9217391304347826,0.902127659574468,115.0
