media,n_samples,accuracy,macro_f1
PDA,115,0.11304347826086956,0.02539381753911486
MEAox,125,0.104,0.014701339647347336
CYA,101,0.06930693069306931,0.01753555967841682
OAT,116,0.06896551724137931,0.01735781365410995
YES,118,0.059322033898305086,0.007988908068021992
CREA,106,0.03773584905660377,0.01565398886827458
