media,n_samples,accuracy,macro_f1
PDA,120,0.058333333333333334,0.007094609504248058
OAT,109,0.05504587155963303,0.008506534404030862
YES,112,0.03571428571428571,0.004889916654622537
CREA,123,0.024390243902439025,0.00915032679738562
CYA,106,0.018867924528301886,0.0006575702778234423
MEAox,112,0.017857142857142856,0.0009675858732462506
