media,n_samples,accuracy,macro_f1
OAT,109,0.12844036697247707,0.026270858770858767
PDA,120,0.11666666666666667,0.02738976232428301
YES,112,0.08928571428571429,0.011421683252669169
CYA,106,0.04716981132075472,0.021576151121605665
MEAox,112,0.044642857142857144,0.01119047619047619
CREA,123,0.032520325203252036,0.007267441860465116
