media,n_samples,accuracy,macro_f1
CYA,117,0.09401709401709402,0.00995471938709714
MEAox,99,0.050505050505050504,0.008214793741109531
OAT,113,0.04424778761061947,0.005314591700133868
PDA,117,0.042735042735042736,0.0033434207281227367
CREA,116,0.034482758620689655,0.00343895080737186
YES,119,0.03361344537815126,0.002713062524890482
