media,n_samples,accuracy,macro_f1
PDA,120,0.075,0.007513227513227514
OAT,109,0.07339449541284404,0.00902075887186072
CYA,106,0.04716981132075472,0.0069741453200099805
MEAox,112,0.044642857142857144,0.006564512547190761
YES,112,0.026785714285714284,0.0038326585695006746
CREA,123,0.024390243902439025,0.00207864566591664
