media,n_samples,accuracy,macro_f1
PDA,2804,0.9967902995720399,0.9973293051080374
OAT,2638,0.9965883244882486,0.9964691676115855
CYA,2691,0.9936826458565589,0.9928514944983399
YES,2739,0.9864914202263599,0.9900968340197276
MEAox,2636,0.9833080424886191,0.9804527339244619
CREA,2684,0.977645305514158,0.9770829727420509
