media,n_samples,accuracy,macro_f1
PDA,2804,0.8630527817403709,0.8489685622378899
CYA,2691,0.8621330360460795,0.8406114097374784
OAT,2638,0.8438210765731615,0.84060435918099
MEAox,2636,0.7742792109256449,0.7702745183406512
YES,2739,0.7568455640744798,0.7702450350459041
CREA,2684,0.7328614008941878,0.7164912253681642
