media,n_samples,accuracy,macro_f1
CYA,2717,0.9941111520058888,0.9947251616044624
PDA,2649,0.9913174782936958,0.9915298154748616
OAT,2740,0.9894160583941606,0.9903458303181749
CREA,2691,0.9788182831661093,0.9772583088578666
YES,2729,0.9732502748259436,0.9756737273890039
MEAox,2666,0.9722430607651913,0.9694193140264235
