media,n_samples,accuracy,macro_f1
CYA,2717,0.9988958410011042,0.9989525859265306
PDA,2649,0.9966024915062288,0.9970304796873726
OAT,2740,0.9956204379562044,0.9951964017947122
CREA,2691,0.9944258639910813,0.9945886677950366
MEAox,2666,0.9906226556639159,0.9899499847932185
YES,2729,0.989006962257237,0.9912996203796743
