media,n_samples,accuracy,macro_f1
CYA,2717,0.9992638940007361,0.9992616025913579
PDA,2649,0.9973574933937335,0.9976048229464821
CREA,2691,0.9966555183946488,0.9964454236372038
OAT,2740,0.9963503649635036,0.9959498713190849
MEAox,2666,0.9924981245311327,0.9919491530651445
YES,2729,0.991572004397215,0.9930299200339193
