media,n_samples,accuracy,macro_f1
OAT,2791,0.9996417054819061,0.999729435590527
PDA,2723,0.9992655159750276,0.9990933473344801
CYA,2638,0.9981046247156937,0.9977535376571497
YES,2635,0.9946869070208728,0.9960499186549857
MEAox,2686,0.994415487714073,0.9922599165559575
CREA,2720,0.993014705882353,0.9930550749206684
