Model,Fold,Epoch,Class,Precision,Recall,F1-Score,Support
vit_b_16,1,0,Acremonium,0.29411764705882354,0.21551724137931033,0.24875621890547264,116.0
vit_b_16,1,0,Acremonium_alternatum,0.4274193548387097,0.4608695652173913,0.4435146443514644,115.0
vit_b_16,1,0,Acremonium_strictum,0.6410256410256411,0.21739130434782608,0.3246753246753247,115.0
vit_b_16,1,0,Alternaria,0.4659090909090909,0.3565217391304348,0.4039408866995074,115.0
vit_b_16,1,0,Arthrinium_phaeospermum,0.6153846153846154,0.41739130434782606,0.49740932642487046,115.0
vit_b_16,1,0,Ascospirella_lutea,0.0,0.0,0.0,116.0
vit_b_16,1,0,Aspergillus,0.0,0.0,0.0,115.0
vit_b_16,1,0,Aspergillus_aculeatinus,0.4382716049382716,0.6698113207547169,0.5298507462686567,106.0
vit_b_16,1,0,Aspergillus_arachidicola,0.4864864864864865,0.782608695652174,0.6,115.0
vit_b_16,1,0,Aspergillus_calidoustus,0.0,0.0,0.0,115.0
vit_b_16,1,0,Aspergillus_creber,0.6083916083916084,0.7565217391304347,0.6744186046511628,115.0
vit_b_16,1,0,Aspergillus_flavus,0.4933920704845815,0.48484848484848486,0.4890829694323144,231.0
vit_b_16,1,0,Aspergillus_lentulus,0.6203703703703703,0.6907216494845361,0.6536585365853659,97.0
vit_b_16,1,0,Aspergillus_minisclerotigenes,0.746031746031746,0.40869565217391307,0.5280898876404494,115.0
vit_b_16,1,0,Aspergillus_montevidensis,0.8085106382978723,0.991304347826087,0.890625,115.0
vit_b_16,1,0,Aspergillus_neoglaber,0.37158469945355194,0.591304347826087,0.4563758389261745,115.0
vit_b_16,1,0,Aspergillus_nomiae,0.5670103092783505,0.47413793103448276,0.5164319248826291,116.0
vit_b_16,1,0,Aspergillus_occultus,0.6283185840707964,0.6173913043478261,0.6228070175438597,115.0
vit_b_16,1,0,Aspergillus_pseudonomiae,0.2190082644628099,0.4690265486725664,0.29859154929577464,113.0
vit_b_16,1,0,Aspergillus_puniceus,0.9491525423728814,0.48695652173913045,0.6436781609195402,115.0
vit_b_16,1,0,Aspergillus_thermomutatus,0.3333333333333333,0.030927835051546393,0.05660377358490566,97.0
vit_b_16,1,0,Aspergillus_ustus,0.625,0.18867924528301888,0.2898550724637681,106.0
vit_b_16,1,0,Aspergillus_uvarum,0.6715542521994134,0.8063380281690141,0.7328,284.0
vit_b_16,1,0,Aspergillus_wentii,0.5783132530120482,0.4528301886792453,0.5079365079365079,106.0
vit_b_16,1,0,Asteromyces_cruciatus,1.0,0.043478260869565216,0.08333333333333333,115.0
vit_b_16,1,0,Aureobasidium_melanogenum,0.2786458333333333,0.9304347826086956,0.4288577154308617,115.0
vit_b_16,1,0,Aureobasidium_pullulans,0.2672413793103448,0.26956521739130435,0.2683982683982684,115.0
vit_b_16,1,0,Byssochlamys_spectabilis,0.1,0.008620689655172414,0.015873015873015872,116.0
vit_b_16,1,0,Cladosporium,0.8326180257510729,0.8434782608695652,0.838012958963283,230.0
vit_b_16,1,0,Cladosporium_delicatulum,0.7294117647058823,0.5391304347826087,0.62,115.0
vit_b_16,1,0,Cladosporium_tenuissimum,0.0,0.0,0.0,115.0
vit_b_16,1,0,Cladosporium_varians,1.0,0.02586206896551724,0.05042016806722689,116.0
vit_b_16,1,0,Drechslera,0.6888888888888889,0.5391304347826087,0.6048780487804878,115.0
