media,n_samples,accuracy,macro_f1
PDA,2804,0.9967902995720399,0.9973293051080374
OAT,2638,0.9958301743745261,0.9960200663996591
CYA,2691,0.9929394277220365,0.9917440855311689
YES,2739,0.9879518072289156,0.9904517387973618
MEAox,2636,0.9852048558421851,0.9822383853248523
CREA,2684,0.9817436661698957,0.981068280699774
