media,n_samples,accuracy,macro_f1
OAT,260,0.9884615384615385,0.988970788970789
CYA,285,0.9859649122807017,0.9900909231006318
CREA,293,0.9829351535836177,0.9876246078080941
PDA,280,0.9821428571428571,0.9547619047619048
MEAox,276,0.9710144927536232,0.9656695156695155
YES,294,0.9693877551020408,0.953763266847379
