media,n_samples,accuracy,macro_f1
PDA,276,0.8804347826086957,0.84595177549723
CYA,298,0.8691275167785235,0.8399163138082806
OAT,275,0.8618181818181818,0.8331484714662285
MEAox,296,0.8209459459459459,0.7824841824841825
CREA,268,0.7313432835820896,0.6727881932698219
YES,275,0.730909090909091,0.7002877239719345
