media,n_samples,accuracy,macro_f1
YES,291,0.5463917525773195,0.4770576155870273
CYA,261,0.5402298850574713,0.4459041986819764
MEAox,273,0.5311355311355311,0.48399521156205644
PDA,303,0.5214521452145214,0.47892280392280395
OAT,296,0.46283783783783783,0.40065277450972087
CREA,265,0.32075471698113206,0.2509767341711786
